2170,3.11844
2180,3.12259
2190,3.14288
2200,3.12655
2210,3.13343
2220,3.14197
2230,3.12743
2240,3.13307
2250,3.12361
2260,3.13092
2270,3.12565
2280,3.13032
2290,3.15714
2300,3.12811
2310,3.1199
2320,3.12274
2330,3.14451
2340,3.1134
2350,3.13341
2360,3.1466
2370,3.14319
2380,3.14008
2390,3.16892
2400,3.14255
2410,3.14576
2420,3.13955
2430,3.13635
2440,3.14757
2450,3.13966
2460,3.11117
2470,3.13232
2480,3.15061
2490,3.15476
2500,3.1475
2510,3.13788
2520,3.15338
2530,3.1363
2540,3.15826
2550,3.15845
2560,3.1461
2570,3.13809
2580,3.15691
2590,3.16044
2600,3.14315
2610,3.14134
2620,3.16492
2630,3.12504
2640,3.14493
2650,3.13439
2660,3.12503
2670,3.1439
2680,3.1522
2690,3.14907
2700,3.12876
2710,3.13942
2720,3.12895
2730,3.15611
2740,3.12774
2750,3.14379
2760,3.15993
2770,3.1632
2780,3.13509
2790,3.15718
2800,3.12725
2810,3.14447
2820,3.13925
2830,3.15244
2840,3.12954
2850,3.12414
2860,3.15879
2870,3.14941
2880,3.1488
2890,3.15567
2900,3.14412
2910,3.12995
2920,3.14635
2930,3.13004
2940,3.13516
2950,3.1258
2960,3.1523
2970,3.14482
2980,3.13049
2990,3.14519
3000,3.14218
3010,3.14046
3020,3.15149
3030,3.14997
3040,3.13426
3050,3.13542
3060,3.16022
3070,3.14054
3080,3.12254
3090,3.14273
3100,3.12722
3110,3.13589
3120,3.14082
3130,3.13848
3140,3.15749
3150,3.16376
3160,3.14675
3170,3.14943
3180,3.13384
3190,3.15219
3200,3.15589
3210,3.13785
3220,3.12943
3230,3.13897
3240,3.14671
3250,3.14004
3260,3.13705
3270,3.14084
3280,3.15294
3290,3.13794
3300,3.14344
3310,3.1499
3320,3.15591
3330,3.13373
3340,3.13363
3350,3.15451
3360,3.12129
3370,3.14852
3380,3.13555
3390,3.14017
3400,3.14485
3410,3.13321
3420,3.1552
3430,3.15342
3440,3.13168
3450,3.13994
3460,3.13561
3470,3.14243
3480,3.14107
3490,3.12407
3500,3.14139
3510,3.16198
3520,3.13849
3530,3.15373
3540,3.14648
3550,3.13405
3560,3.13693
3570,3.13555
3580,3.15029
3590,3.14526
3600,3.13592
3610,3.14307
3620,3.14808
3630,3.13517
3640,3.16256
3650,3.162
3660,3.14417
3670,3.17657
3680,3.13224
3690,3.13922
3700,3.13999
3710,3.14926
3720,3.1366
3730,3.1299
3740,3.14909
3750,3.13553
3760,3.14509
3770,3.14926
3780,3.13666
3790,3.13938
3800,3.14473
3810,3.13882
3820,3.13846
3830,3.12123
3840,3.13626
3850,3.13003
3860,3.14413
3870,3.13606
3880,3.13854
3890,3.13865
3900,3.1218
3910,3.14059
3920,3.14927
3930,3.12841
3940,3.14498
3950,3.14872
3960,3.14366
3970,3.15941
3980,3.13713
3990,3.13312
4000,3.15342
4010,3.13303
4020,3.12908
4030,3.15672
4040,3.14256
4050,3.1519
4060,3.13998
4070,3.1229
4080,3.12901
4090,3.11977
4100,3.13083
4110,3.14744
4120,3.13689
4130,3.16216
4140,3.14195
4150,3.14899
4160,3.15539
4170,3.15032
4180,3.1372
4190,3.14331
4200,3.14323
4210,3.13475
4220,3.14561
4230,3.15457
4240,3.14546
4250,3.1257
4260,3.13482
4270,3.14038
4280,3.15911
4290,3.12407
4300,3.13235
4310,3.14946
4320,3.15631
4330,3.1425
4340,3.13782
4350,3.14373
4360,3.13169
4370,3.15099
4380,3.13735
4390,3.14366
4400,3.14406
4410,3.14806
4420,3.15832
4430,3.14059
4440,3.13117
4450,3.14736
4460,3.13916
4470,3.11872
4480,3.15328
4490,3.15574
4500,3.13912
4510,3.13033
4520,3.14709
4530,3.15033
4540,3.14073
4550,3.15235
4560,3.14434
4570,3.15345
4580,3.13591
4590,3.14107
4600,3.13662
4610,3.14472
4620,3.14326
4630,3.14842
4640,3.1404
4650,3.13313
4660,3.13878
4670,3.13709
4680,3.13797
4690,3.14936
4700,3.11484
4710,3.12782
4720,3.14207
4730,3.14653
4740,3.13894
4750,3.1493
4760,3.13498
4770,3.14069
4780,3.13317
4790,3.14829
4800,3.1329
4810,3.1403
4820,3.14614
4830,3.15135
4840,3.14764
4850,3.1416
4860,3.13241
4870,3.14281
4880,3.13501
4890,3.13763
4900,3.13729
4910,3.13525
4920,3.14312
4930,3.15369
4940,3.15032
4950,3.14659
4960,3.13925
4970,3.14617
4980,3.11937
4990,3.14878
5000,3.14271
5010,3.11836
5020,3.13362
5030,3.14768
5040,3.14187
5050,3.14631
5060,3.12825
5070,3.14697
5080,3.13384
5090,3.16441
5100,3.13786
5110,3.14327
5120,3.12829
5130,3.14195
5140,3.14112
5150,3.12699
5160,3.15352
5170,3.1428
5180,3.13919
5190,3.12046
5200,3.13128
5210,3.12703
5220,3.14816
5230,3.13688
5240,3.13904
5250,3.14856
5260,3.13461
5270,3.14579
5280,3.13027
5290,3.14557
5300,3.14542
5310,3.14119
5320,3.1452
5330,3.14094
5340,3.1365
5350,3.12196
5360,3.12994
5370,3.13591
5380,3.13617
5390,3.1378
5400,3.1593
5410,3.14098
5420,3.14605
5430,3.13593
5440,3.14267
5450,3.14031
5460,3.1389
5470,3.15025
5480,3.14175
5490,3.13157
5500,3.1345
5510,3.14292
5520,3.13085
5530,3.14497
5540,3.15253
5550,3.13954
5560,3.13477
5570,3.15207
5580,3.14424
5590,3.13253
5600,3.1406
5610,3.12992
5620,3.14652
5630,3.13423
5640,3.1485
5650,3.1235
5660,3.15318
5670,3.13139
5680,3.13502
5690,3.15017
5700,3.13606
5710,3.13995
5720,3.13169
5730,3.14836
5740,3.14081
5750,3.13842
5760,3.14167
5770,3.14279
5780,3.15381
5790,3.15074
5800,3.15711
5810,3.1379
5820,3.13653
5830,3.15152
5840,3.12838
5850,3.12791
5860,3.1432
5870,3.13388
5880,3.1379
5890,3.14326
5900,3.1532
5910,3.14392
5920,3.14885
5930,3.13818
5940,3.14549
5950,3.14084
5960,3.13374
5970,3.14661
5980,3.14015
5990,3.12605
6000,3.13923
6010,3.1449
6020,3.1471
6030,3.14412
6040,3.13911
6050,3.13376
6060,3.13149
6070,3.1378
6080,3.13228
6090,3.1333
6100,3.15072
6110,3.14698
6120,3.12828
6130,3.13918
6140,3.14692
6150,3.1476
6160,3.14145
6170,3.15991
6180,3.13157
6190,3.1383
6200,3.14455
6210,3.12804
6220,3.14655
6230,3.13718
6240,3.12787
6250,3.14291
6260,3.14562
6270,3.13862
6280,3.13204
6290,3.14273
6300,3.13337
6310,3.1399
6320,3.13988
6330,3.13191
6340,3.12639
6350,3.13273
6360,3.14679
6370,3.1521
6380,3.14881
6390,3.15491
6400,3.14041
6410,3.16601
6420,3.13759
6430,3.12967
6440,3.14185
6450,3.14214
6460,3.14808
6470,3.14965
6480,3.12686
6490,3.12908
6500,3.1376
6510,3.13134
6520,3.149
6530,3.14417
6540,3.13544
6550,3.14439
6560,3.15228
6570,3.12387
6580,3.13311
6590,3.15615
6600,3.14476
6610,3.15324
6620,3.14566
6630,3.14514
6640,3.14461
6650,3.13754
6660,3.16093
6670,3.14499
6680,3.13655
6690,3.13891
6700,3.14621
6710,3.1451
6720,3.14396
6730,3.14635
6740,3.14813
6750,3.14978
6760,3.14241
6770,3.14185
6780,3.14479
6790,3.1504
6800,3.13458
6810,3.14246
6820,3.13397
6830,3.13646
6840,3.14177
6850,3.1395
6860,3.14597
6870,3.13918
6880,3.14369
6890,3.14744
6900,3.14239
6910,3.13214
6920,3.12768
6930,3.14132
6940,3.14803
6950,3.14533
6960,3.12875
6970,3.12782
6980,3.14242
6990,3.1526
7000,3.1463
7010,3.13816
7020,3.14373
7030,3.13977
7040,3.13797
7050,3.14334
7060,3.14166
7070,3.1424
7080,3.14304
7090,3.14743
7100,3.14109
7110,3.13193
7120,3.14203
7130,3.15855
7140,3.12928
7150,3.14252
7160,3.14225
7170,3.15091
7180,3.14348
7190,3.14431
7200,3.14535
7210,3.14718
7220,3.14367
7230,3.1435
7240,3.13737
7250,3.14183
7260,3.13589
7270,3.13992
7280,3.13728
7290,3.13712
7300,3.13807
7310,3.14295
7320,3.16489
7330,3.14556
7340,3.15998
7350,3.13393
7360,3.13945
7370,3.14504
7380,3.13556
7390,3.13005
7400,3.13599
7410,3.13734
7420,3.13849
7430,3.13981
7440,3.14406
7450,3.14486
7460,3.13557
7470,3.14138
7480,3.14542
7490,3.13991
7500,3.13555
7510,3.14012
7520,3.15095
7530,3.14097
7540,3.13043
7550,3.14036
7560,3.13683
7570,3.1433
7580,3.15343
7590,3.13617
7600,3.14149
7610,3.13259
7620,3.12964
7630,3.13652
7640,3.1506
7650,3.13919
7660,3.14396
7670,3.14643
7680,3.13891
7690,3.14406
7700,3.15222
7710,3.12631
7720,3.13581
7730,3.1387
7740,3.13174
7750,3.14647
7760,3.14762
7770,3.1439
7780,3.13119
7790,3.13617
7800,3.14146
7810,3.1333
7820,3.13948
7830,3.13489
7840,3.13788
7850,3.14683
7860,3.13872
7870,3.1419
7880,3.1419
7890,3.13539
7900,3.13683
7910,3.14197
7920,3.14542
7930,3.14766
7940,3.13709
7950,3.13727
7960,3.14718
7970,3.14587
7980,3.15044
7990,3.14832
8000,3.13938
8010,3.14285
8020,3.12604
8030,3.13349
8040,3.14278
8050,3.14383
8060,3.13263
8070,3.14174
8080,3.1356
8090,3.14629
8100,3.14671
8110,3.14448
8120,3.1506
8130,3.13881
8140,3.144
8150,3.14546
8160,3.15477
8170,3.13365
8180,3.13863
8190,3.14602
8200,3.13689
8210,3.13046
8220,3.13307
8230,3.14811
8240,3.13913
8250,3.14677
8260,3.15127
8270,3.14288
8280,3.14443
8290,3.14592
8300,3.1494
8310,3.14821
8320,3.14065
8330,3.14111
8340,3.1534
8350,3.14806
8360,3.13774
8370,3.135
8380,3.14139
8390,3.13557
8400,3.13631
8410,3.14542
8420,3.1421
8430,3.14414
8440,3.14269
8450,3.12727
8460,3.14491
8470,3.14418
8480,3.13652
8490,3.14721
8500,3.13955
8510,3.14813
8520,3.15143
8530,3.13238
8540,3.14823
8550,3.13815
8560,3.14083
8570,3.13075
8580,3.126
8590,3.14625
8600,3.14124
8610,3.1343
8620,3.13644
8630,3.13589
8640,3.13341
8650,3.1325
8660,3.14688
8670,3.13776
8680,3.13771
8690,3.14692
8700,3.13264
8710,3.14275
8720,3.14577
8730,3.13549
8740,3.13428
8750,3.1457
8760,3.14237
8770,3.13381
8780,3.14602
8790,3.13621
8800,3.1375
8810,3.14608
8820,3.14016
8830,3.13453
8840,3.13822
8850,3.13751
8860,3.14099
8870,3.14996
8880,3.14697
8890,3.14418
8900,3.13379
8910,3.14729
8920,3.13448
8930,3.1375
8940,3.14126
8950,3.15321
8960,3.13823
8970,3.14978
8980,3.1364
8990,3.15105
9000,3.14783
9010,3.13697
9020,3.13408
9030,3.14339
9040,3.14269
9050,3.14266
9060,3.13727
9070,3.14661
9080,3.13855
9090,3.14424
9100,3.13557
9110,3.13962
9120,3.14715
9130,3.15396
9140,3.1357
9150,3.14811
9160,3.13794
9170,3.13955
9180,3.14296
9190,3.13458
9200,3.14865
9210,3.1538
9220,3.14646
9230,3.1411
9240,3.14172
9250,3.13801
9260,3.1576
9270,3.12679
9280,3.146
9290,3.13624
9300,3.14218
9310,3.14583
9320,3.13675
9330,3.16069
9340,3.13713
9350,3.14801
9360,3.15273
9370,3.14827
9380,3.13109
9390,3.14316
9400,3.14455
9410,3.14605
9420,3.15002
9430,3.14895
9440,3.13734
9450,3.13647
9460,3.14242
9470,3.14313
9480,3.13986
9490,3.14115
9500,3.13376
9510,3.13649
9520,3.13128
9530,3.14631
9540,3.13643
9550,3.14815
9560,3.13612
9570,3.12416
9580,3.1239
9590,3.13963
9600,3.13945
9610,3.14913
9620,3.14037
9630,3.14215
9640,3.13596
9650,3.14541
9660,3.13983
9670,3.1363
9680,3.13795
9690,3.14426
9700,3.14815
9710,3.14695
9720,3.13699
9730,3.14531
9740,3.14848
9750,3.14354
9760,3.14404
9770,3.14825
9780,3.13658
9790,3.13961
9800,3.13883
9810,3.14392
9820,3.15053
9830,3.14836
9840,3.14502
9850,3.12754
9860,3.1448
9870,3.13671
9880,3.1576
9890,3.13439
9900,3.14262
9910,3.12936
9920,3.1481
9930,3.14717
9940,3.12789
9950,3.14805
9960,3.1378
9970,3.14357
9980,3.14265
9990,3.14981
10000,3.15007
